country_code, year, co2(tonnes), gdp(USD), pop_rel, pop_tot, electric_sources(Kwh)
AGO,2009,27565503.37,70307163678.238,3.703877683,22514281,0
AGO,2010,28864472.37,83799496611.2004,3.671462401,23356246,0
AGO,2011,30142144.46,111789686464.441,3.634158626,24220661,0
AGO,2012,33185815.75,128052853643.106,3.597774308,25107931,0
AGO,2013,32373114.67,136709862831.194,3.551950467,26015780,0
AGO,2014,34457641.91,145712200312.505,3.497492744,26941779,0
AGO,2015,34761128.89,116193649124.151,3.438850684,27884381,0
ALB,1961,2279008,,3.120855371,1659800,
ALB,1962,2462208,,3.056730503,1711319,
ALB,1963,2081152,,2.953748762,1762621,
ALB,1964,2015200,,2.880686426,1814135,
ALB,1965,2172752,,2.754021238,1864791,
ALB,1966,2550144,,2.63456388,1914573,
ALB,1967,2678384,,2.630190345,1965598,
ALB,1968,3070432,,2.84251071,2022272,
ALB,1969,3242640,,2.896083388,2081695,
ALB,1970,3740944,,2.550851178,2135479,
ALB,1971,4349168,,2.422972017,2187853,0
ALB,1972,5638896,,2.494973107,2243126,0
ALB,1973,5287152,,2.362552224,2296752,0
ALB,1974,4341840,,2.297214176,2350124,0
ALB,1975,4590992,,2.30115381,2404831,0
ALB,1976,4946400,,2.208235255,2458526,0
ALB,1977,5715840,,2.213252179,2513546,0
ALB,1978,6488944,,2.075741895,2566266,0
ALB,1979,7580816,,1.98945702,2617832,0
ALB,1980,5166240,,2.047963861,2671997,0
ALB,1981,7335328,,2.002974306,2726056,0
ALB,1982,7302352,,2.113271783,2784278,0
ALB,1983,7624784,,2.120885334,2843960,0
ALB,1984,7818976,1857338011.85488,2.103936618,2904429,0
ALB,1985,7873936,1897050133.42015,2.055994609,2964762,0
ALB,1986,8049808,2097326250,1.933220811,3022635,0
ALB,1987,7437920,2080796250,1.997039956,3083605,0
ALB,1988,7320672,2051236250,1.886710529,3142336,0
ALB,1989,8976800,2253090000,2.687861989,3227943,0
ALB,1990,5510656,2028553750,1.799085593,3286542,0
ALB,1991,4283216,1099559027.77778,-0.602809679,3266790,0
ALB,1992,2513504,652174990.837304,-0.606434726,3247039,0
ALB,1993,2333968,1185315468.46295,-0.610165793,3227287,0
ALB,1994,1923600,1880951520.3972,-0.613880507,3207536,0
ALB,1995,2084816,2392764853.42107,-0.617703658,3187784,0
ALB,1996,2015200,3199642579.96974,-0.621511399,3168033,0
ALB,1997,1542544,2258515610.08862,-0.625430097,3148281,0
ALB,1998,1751392,2545967253.2416,-0.629334393,3128530,0
ALB,1999,2982496,3212119044.17089,-0.633352274,3108778,0
ALB,2000,3019136,3480355188.60063,-0.637356834,3089027,0
ALB,2001,3220656,3922099470.97313,-0.938470428,3060173,0
ALB,2002,3748272,4348070165.19261,-0.299876697,3051010,0
ALB,2003,4290544,5611492282.86582,-0.374149169,3039616,0
ALB,2004,4162304,7184681398.5698,-0.417931378,3026939,0
ALB,2005,4250240,8052075642.10781,-0.511790116,3011487,0
ALB,2006,3894832,8896073938.31407,-0.630911245,2992547,0
ALB,2007,3924144,10677321490.3807,-0.755718755,2970017,0
ALB,2008,4371152,12881354103.8398,-0.767342959,2947314,0
ALB,2009,4374816,12044223352.5413,-0.673894046,2927519,0
ALB,2010,4594656,11926928505.5231,-0.496461963,2913021,0
ALB,2011,5235856,12890765324.2256,-0.269017332,2905195,0
ALB,2012,4906096,12319830252.4768,-0.16515104,2900401,0
ALB,2013,5059984,12776217194.7928,-0.183211385,2895092,0
ALB,2014,5712176,13228144008.3428,-0.207047,2889104,0
ALB,2015,5947724.28,11386846319.1589,-0.291205787,2880703,0
AND,1990,406704,1029048481.88051,3.854362309,54509,
AND,1991,406704,1106928582.86629,3.88967904,56671,
AND,1992,406704,1210013651.87713,3.837471871,58888,
AND,1993,410368,1007025755.00065,3.476100654,60971,
AND,1994,406704,1017549124.33238,2.759621289,62677,
AND,1995,425024,1178738991.19295,1.854202829,63850,
AND,1996,454336,1223945356.62682,0.795573965,64360,
AND,1997,465328,1180597272.72727,-0.051287233,64327,
AND,1998,490976,1211932397.81713,-0.288007423,64142,
AND,1999,512960,1239876305.13531,0.35483105,64370,
AND,2000,523952,1429049198.45218,1.572165551,65390,
AND,2001,523952,1546926174.49664,2.939992206,67341,
AND,2002,531280,1755910031.99699,3.942573353,70049,
AND,2003,534944,2361726862.30248,4.375449193,73182,
AND,2004,560592,2894921777.99851,4.098923478,76244,
AND,2005,575248,3159905484.39249,3.382416554,78867,
AND,2006,545936,3456442102.622,2.659984178,80993,
AND,2007,538608,3952600602.24473,2.066338175,82684,
AND,2008,538608,4085630584.44412,1.414647779,83862,
AND,2009,516624,3674409558.21061,0.714097792,84463,
AND,2010,516624,3449966856.68832,-0.016576679,84449,
AND,2011,490976,3629203786.19154,-0.834745269,83747,
AND,2012,487312,3188808942.56713,-1.588729602,82427,
AND,2013,476320,3193704343.20627,-2.025792158,80774,
AND,2014,461664,3271808157.30038,-1.95147048,79213,
AND,2015,477238.62,2789870187.50693,-1.529058438,78011,
ARE,1961,10992,,8.677690744,100796,
ARE,1962,18320,,10.64532158,112118,
ARE,1963,21984,,10.98013088,125130,
ARE,1964,18320,,9.818305705,138039,
ARE,1965,21984,,8.214525213,149857,
ARE,1966,25648,,6.534229793,159976,
ARE,1967,916000,,5.942666614,169771,
ARE,1968,1242096,,7.299535129,182627,
ARE,1969,20507408,,10.62821888,203106,
ARE,1970,15234912,,14.37872773,234514,
ARE,1971,21166928,,16.82011356,277471,0
ARE,1972,23434944,,17.63233992,330974,0
ARE,1973,30605392,,17.58935904,394624,0
ARE,1974,31301552,,16.93611176,467451,0
ARE,1975,31045072,14720672506.5004,15.95298758,548301,0
ARE,1976,39617010.82,19213022691.0526,15.13916126,637922,0
ARE,1977,38751287.98,24871775164.6043,14.21223981,735344,0
ARE,1978,44753590.32,23775831783.4263,12.77015062,835508,0
ARE,1979,36546458.46,31225463217.7582,10.9023542,931749,0
ARE,1980,36823392.41,43598748449.0479,9.001295272,1019509,0
ARE,1981,36766930.4,49333424135.1131,7.290246419,1096610,0
ARE,1982,36752773.8,46622718605.2847,6.03309465,1164806,0
ARE,1983,35220453.33,42803323345.1376,5.320598884,1228459,0
ARE,1984,46155642.18,41807954235.903,5.195524631,1293971,0
ARE,1985,49652517.75,40603650231.5445,5.429102781,1366164,0
ARE,1986,47030072.86,33943612094.7971,5.705707062,1446380,0
ARE,1987,47450353.36,36384908744.2114,5.851229688,1533536,0
ARE,1988,48095598.34,36275674203.2144,5.920221287,1627066,0
ARE,1989,54186134.65,41464995913.9199,5.884336231,1725681,0
ARE,1990,51702598.13,50701443748.2975,5.783701378,1828432,0
ARE,1991,56672348.65,51552165622.4462,5.776060047,1937153,0
ARE,1992,57757684.96,54239171887.769,5.802967416,2052891,0
ARE,1993,65565378.9,55625170253.337,5.69236225,2173139,0
ARE,1994,72604565.1,59305093979.842,5.429216765,2294385,0
ARE,1995,70012743.45,65743666575.8649,5.127171975,2415090,0
ARE,1996,40429014.45,73571233996.1863,5.008337384,2539126,0
ARE,1997,41073714.6,78839008444.5655,5.076852738,2671362,0
ARE,1998,80682450.25,75674336283.1858,5.173914727,2813214,0
ARE,1999,77542664.08,84445473110.9598,5.289810492,2966034,0
ARE,2000,111788067,104337372362.151,5.510421986,3134062,0
ARE,2001,100602944.1,103311640571.818,5.241614185,3302719,0
ARE,2002,83745587.73,109816201497.617,5.193472662,3478777,0
ARE,2003,105677097.9,124346358066.712,6.487170055,3711932,0
ARE,2004,111867460.8,147824370319.946,9.173909057,4068570,0
ARE,2005,114554436.6,180617467964.602,12.02016527,4588225,0
ARE,2006,121883794.7,222116541865.214,14.42464112,5300174,0
ARE,2007,133336992.3,257916133424.098,15.17708393,6168838,0
ARE,2008,154155409.4,315474615738.598,13.91024929,7089487,0
ARE,2009,165185136.2,253547358747.447,11.04463501,7917372,0
ARE,2010,158164662.1,289787338325.391,7.687054686,8549988,0
ARE,2011,162704863.6,350666031313.819,4.536347626,8946777,0
ARE,2012,173923739,374590605854.323,2.154163159,9141596,0
ARE,2013,168210994.8,390107556160.654,0.614129704,9197910,100000000
ARE,2014,208811648.3,403137100068.074,0.176677484,9214175,301000000
ARE,2015,227477221.3,358135057862.492,0.52741154,9262900,296000000
ARG,1961,51126710.22,,1.624707689,20817266,
ARG,1962,53640125.07,24450604877.6081,1.600145916,21153052,
ARG,1963,50032660.01,18272123664.4715,1.575288349,21488912,
ARG,1964,55670040.5,25605249381.7597,1.549267427,21824425,
ARG,1965,58804849.56,28344705966.6389,1.524331209,22159650,
ARG,1966,63072666.66,28630474727.9023,1.497709542,22494035,
ARG,1967,65475983.22,24256667553.2569,1.477575628,22828869,
ARG,1968,69009217.37,26436857247.4982,1.475762142,23168267,
ARG,1969,77248869.9,31256284543.6155,1.496600409,23517611,
ARG,1970,82648001.24,31584210365.5447,1.531523597,23880561,
ARG,1971,88844309.64,33293199095.4881,1.574602701,24259561,57000000
ARG,1972,90061084.51,34733000536.2862,1.609488772,24653175,74000000
ARG,1973,93967978.29,52544000116.9037,1.622670145,25056478,57000000
ARG,1974,95469386.24,72436777342.4554,1.606660849,25462302,58000000
ARG,1975,94831553.08,52438647921.9226,1.572169956,25865776,62000000
ARG,1976,99665695.26,51169499890.7722,1.530440395,26264681,57000000
ARG,1977,100650884.3,56781000100.9448,1.499164259,26661398,61000000
ARG,1978,102476823.2,58082870156.2634,1.48785623,27061047,61000000
ARG,1979,110510913,69252328953.3789,1.503689948,27471036,93000000
ARG,1980,108519999.4,76961923741.9479,1.537002337,27896528,96000000
ARG,1981,101819689,78676842366.4213,1.571959682,28338515,84000000
ARG,1982,103206566.9,84307486836.724,1.596423021,28794548,109000000
ARG,1983,104978862.3,103979106777.911,1.610528847,29262047,150000000
ARG,1984,106282990.6,79092001998.032,1.610383698,29737093,95000000
ARG,1985,100366195.2,88416668900.2596,1.598562977,30216279,116000000
ARG,1986,103933940.3,110934442762.694,1.584808921,30698964,107000000
ARG,1987,114611063.8,111106191358.197,1.568954269,31184415,108000000
ARG,1988,121129121.2,126206817196.091,1.541822324,31668949,121000000
ARG,1989,116802018.4,76636898036.4712,1.501773454,32148134,119000000
ARG,1990,111890017.8,141352368714.691,1.452983278,32618651,107000000
ARG,1991,116845003.3,189719984268.485,1.401439861,33079000,100000000
ARG,1992,121016713.6,228788617201.696,1.352181892,33529326,102000000
ARG,1993,117564672.1,236741715015.015,1.306059088,33970111,107000000
ARG,1994,122010040.7,257440000000,1.265318603,34402672,120000000
ARG,1995,127598460.1,258031750000,1.22923063,34828170,117000000
ARG,1996,134643650.1,272149750000,1.193611663,35246374,363000000
ARG,1997,137558052.2,292859000000,1.159485353,35657429,461000000
ARG,1998,139354451.3,298948250000,1.132262439,36063459,498000000
ARG,1999,146510308.4,283523000000,1.11335834,36467218,571000000
ARG,2000,141716804.3,284203750000,1.100583725,36870787,708000000
ARG,2001,133310609.8,268696750000,1.092079483,37275652,672000000
ARG,2002,124382213.6,97724004251.8602,1.083551371,37681749,941000000
ARG,2003,134620660.1,127586973492.177,1.07199404,38087868,1114000000
ARG,2004,157033639.3,164657930452.787,1.055389384,38491972,1247000000
ARG,2005,161424779.4,198737095012.282,1.036281168,38892931,1362000000
ARG,2006,174617506,232557260817.308,1.01544167,39289878,1728000000
ARG,2007,174232910.8,287530508430.568,0.998858904,39684295,1688000000
ARG,2008,188041184.3,361558037110.419,0.99259313,40080160,1618000000
ARG,2009,178867384.3,332976484577.619,0.999544734,40482788,1402000000
ARG,2010,186686451.5,423627422092.49,0.752213052,40788453,2220000000
ARG,2011,190247901.5,530163281574.658,1.15305928,41261490,2155000000
ARG,2012,191044680.3,545982375701.128,1.136905694,41733271,2752000000
ARG,2013,188428149.5,552025140252.246,1.1191092,42202935,2942000000
ARG,2014,202671490.1,526319673731.638,1.099461091,42669500,2719000000
ARG,2015,206367967.5,594749285413.212,1.078001344,43131966,2752000000
ARM,1961,2571441.54,,3.531700015,1941492,
ARM,1962,2698740.26,,3.444212371,2009526,
ARM,1963,2894214.56,,3.33039188,2077578,
ARM,1964,3077980.23,,3.193722641,2145001,
ARM,1965,3265051.02,,3.044915149,2211319,
ARM,1966,3447964.9,,2.884528457,2276034,
ARM,1967,3605305.3,,2.734332819,2339127,
ARM,1968,3706561.12,,2.616709115,2401143,
ARM,1969,3860149.99,,2.540601209,2462928,
ARM,1970,4060089.46,,2.491710699,2525068,
ARM,1971,4314421.51,,2.450454878,2587708,
ARM,1972,4545495.96,,2.397047758,2650486,
ARM,1973,4744111.1,,2.323313169,2712786,
ARM,1974,4931953.43,,2.222332312,2773748,
ARM,1975,5191840.25,,2.105167418,2832759,
ARM,1976,5394775.82,,1.985966837,2889579,
ARM,1977,5581598.89,,1.878847074,2944383,
ARM,1978,5775513.45,,1.785163028,2997417,
ARM,1979,5825089.38,,1.7098499,3049109,
ARM,1980,6056833.74,,1.647333671,3099754,
ARM,1981,5949389.41,,1.547507214,3148096,
ARM,1982,6064739.45,,1.437884934,3193689,
ARM,1983,6158341.2,,1.39629188,3238595,
ARM,1984,6219738.8,,1.440938552,3285599,
ARM,1985,6708309.83,,1.520551942,3335940,
ARM,1986,6734097.02,,1.674304637,3392264,
ARM,1987,7020947.3,,1.74408746,3451947,
ARM,1988,7218121.9,,1.515480648,3504659,
ARM,1989,7074953.72,,0.90369594,3536474,
ARM,1990,6642549.18,2256838858.42714,0.04797414,3538171,0
ARM,1991,6440640.87,2068526521.90299,-0.934580005,3505258,0
ARM,1992,5719931.63,1272577456.12712,-1.797409529,3442817,0
ARM,1993,2508264.53,1201313201.01272,-2.34244852,3363108,0
ARM,1994,2683496.48,1315158670.28285,-2.390476071,3283667,0
ARM,1995,3360091.62,1468317350.06841,-2.040336799,3217348,0
ARM,1996,2497343.84,1596968913.27897,-1.53871861,3168221,0
ARM,1997,3246443.17,1639492424.36472,-1.115081278,3133089,0
ARM,1998,3411071.87,1893726437.26462,-0.781896829,3108687,0
ARM,1999,3033700.26,1845482181.44801,-0.634591459,3089022,0
ARM,2000,3491410,1911563665.39006,-0.631020799,3069591,0
ARM,2001,3532700,2118467913.37873,-0.617751681,3050687,0
ARM,2002,3076608,2376335048.39976,-0.549218141,3033978,0
ARM,2003,3455562,2807061008.69084,-0.530280113,3017932,0
ARM,2004,3691194,3576615240.41616,-0.571956874,3000720,0
ARM,2005,4379830,4900469950.09033,-0.650321107,2981269,0
ARM,2006,4405250,6384451606.1421,-0.773190355,2958307,0
ARM,2007,5107762,9206301700.39619,-0.872160581,2932618,3000000
ARM,2008,5582114,11662040713.8753,-0.856135016,2907618,2000000
ARM,2009,4362330,8647936747.98704,-0.67381128,2888092,4000000
ARM,2010,4260176,9260284937.79781,-0.373711867,2877319,7000000
ARM,2011,4968876,10142111334.4961,-0.027147008,2876538,3000000
ARM,2012,5748252,10619320048.5857,0.267013214,2884229,4000000
ARM,2013,5549428.33,11121465767.4067,0.461966644,2897584,4000000
ARM,2014,5581436.67,11609512939.7542,0.51012273,2912403,4000000
ARM,2015,5791730.01,10553337672.9872,0.450500903,2925553,4000000
ATG,1961,47632,,1.59443322,55001,
ATG,1962,102592,,1.515699972,55841,
ATG,1963,84272,,1.530111688,56702,
ATG,1964,91600,,1.642463656,57641,
ATG,1965,150224,,1.817153466,58698,
ATG,1966,348080,,2.052123643,59915,
ATG,1967,564256,,2.189000872,61241,
ATG,1968,989280,,2.068560045,62521,
ATG,1969,1256752,,1.632449733,63550,
ATG,1970,461664,,0.981789342,64177,
ATG,1971,425024,,0.280081718,64357,
ATG,1972,373728,,-0.348665619,64133,
ATG,1973,329760,,-0.755972704,63650,
ATG,1974,428688,,-0.836164847,63120,
ATG,1975,707152,,-0.707503249,62675,
ATG,1976,403040,,-0.492635471,62367,
ATG,1977,465328,77496753.7037037,-0.334067092,62159,
ATG,1978,490976,87879341.4814815,-0.198075672,62036,
ATG,1979,406704,109079978.888889,-0.135497004,61952,
ATG,1980,142896,131431026.666667,-0.140529999,61865,
ATG,1981,106256,147841734.444444,-0.10512272,61800,
ATG,1982,293120,164369278.888889,-0.033986357,61779,
ATG,1983,84272,182144092.962963,0.012948546,61787,
ATG,1984,146560,208372846.296296,-0.001618477,61786,
ATG,1985,249152,240923924.814815,0,61786,
ATG,1986,249152,290440140.740741,-0.051805085,61754,
ATG,1987,274800,337174861.851852,-0.059933103,61717,
ATG,1988,285792,398637727.777778,0.087457896,61771,
ATG,1989,285792,438794788.518519,0.382941031,62008,
ATG,1990,282128,459470370.37037,0.835104744,62528,
ATG,1991,267472,481707407.407407,1.332876478,63367,
ATG,1992,263808,499281481.481481,1.727228909,64471,
ATG,1993,271136,535174074.074074,2.005472286,65777,
ATG,1994,267472,589429629.62963,2.146253641,67204,
ATG,1995,274800,577281481.481481,2.157965307,68670,
ATG,1996,293120,633729629.62963,2.165119903,70173,
ATG,1997,307776,680618518.518518,2.158291239,71704,
ATG,1998,318768,727859259.259259,2.097670203,73224,
ATG,1999,329760,766200000,1.960873657,74674,
ATG,2000,344416,826370370.37037,1.781187179,76016,
ATG,2001,348080,800481481.481481,1.561104092,77212,
ATG,2002,370064,814381481.481481,1.392885863,78295,
ATG,2003,403040,856396296.296296,1.275438464,79300,
ATG,2004,421360,919729629.62963,1.297971065,80336,
ATG,2005,428688,1022962962.96296,1.395564086,81465,
ATG,2006,443344,1157662962.96296,1.50944883,82704,
ATG,2007,468992,1312759259.25926,1.585830631,84026,
ATG,2008,479984,1370070370.37037,1.618469661,85397,
ATG,2009,509296,1228329629.62963,1.567333688,86746,
ATG,2010,523952,1148700000,1.467063743,88028,
ATG,2011,512960,1137637037.03704,1.382008785,89253,
ATG,2012,523952,1199948148.14815,1.286878642,90409,
ATG,2013,523952,1181448148.14815,1.217000042,91516,
ATG,2014,531280,1249733333.33333,1.136486988,92562,
ATG,2015,554631.88,1336692592.59259,1.078837937,93566,
AUS,1961,90503896.51,19652816664.8001,1.989740046,10483000,303000000
AUS,1962,94823455.35,19892485160.7123,2.440639401,10742000,295000000
AUS,1963,100934264.5,21507447642.5132,1.917816478,10950000,301000000
AUS,1964,108875766.1,23764139321.3126,1.96235442,11167000,289000000
AUS,1965,120852668.9,25936835031.9185,1.959716895,11388000,296000000
AUS,1966,120219302.1,27268451114.3465,2.283184382,11651000,284000000
AUS,1967,129144211.7,30397580916.116,1.262276888,11799000,290000000
AUS,1968,134496899.7,32665472057.3412,1.764158656,12009000,282000000
AUS,1969,142123802.5,36628961809.8331,2.09302301,12263000,281000000
AUS,1970,147479768.2,41271138985.3287,1.970188879,12507000,261000000
AUS,1971,152629536.2,45149512823.3845,3.380293537,12937000,263000000
AUS,1972,157335545.3,51967289719.6262,1.838146263,13177000,280000000
AUS,1973,170827394.5,63737347853.9398,1.528816914,13380000,338000000
AUS,1974,172189386.2,88831245394.252,2.531220259,13723000,429000000
AUS,1975,175713926.1,97171924074.8327,1.231185888,13893000,489000000
AUS,1976,174074696.8,104921215177.108,1.00265826,14033000,484000000
AUS,1977,187604866.9,110201881165.405,1.12667268,14192000,429000000
AUS,1978,201820178.7,118338596886.984,1.162885259,14358000,405000000
AUS,1979,204869575,134712029989.776,1.08064227,14514000,418000000
AUS,1980,220531000.1,149776044568.245,1.21894271,14692000,385000000
AUS,1981,230132643.2,176642284918.147,1.586852569,14927000,404000000
AUS,1982,233888646.4,193770274743.462,1.667535733,15178000,516000000
AUS,1983,224785013.7,177030416471.689,1.250548264,15369000,431000000
AUS,1984,236361192.4,193242166274.226,1.132221845,15544000,441000000
AUS,1985,240987972.4,180235483623.533,1.367346075,15758000,456000000
AUS,1986,239722218.6,182036933407.946,1.638988867,16018400,460000000
AUS,1987,255850224.3,189061672842.774,1.520986626,16263900,470000000
AUS,1988,260878795.5,235658469150.175,1.636206657,16532200,731000000
AUS,1989,277485607.8,299272046250.305,1.69256678,16814400,810000000
AUS,1990,278424375.7,310781069642.17,1.479978016,17065100,750000000
AUS,1991,279872363.9,325315909269.288,1.274577578,17284000,769000000
AUS,1992,284912124.3,324884257479.043,1.213390775,17495000,670000000
AUS,1993,289234856.5,311549325463.744,0.978336681,17667000,681000000
AUS,1994,294014610.4,322213766862.677,1.058508842,17855000,687000000
AUS,1995,305409799.3,367216364716.365,1.208019812,18072000,746000000
AUS,1996,312361210,400302731411.229,1.313819299,18311000,954000000
AUS,1997,320794696.4,434568007512.913,1.11872569,18517000,995000000
AUS,1998,334684106.5,398899138574.239,1.042235716,18711000,1065000000
AUS,1999,344063336.2,388608221581.652,1.142505187,18926000,1195000000
AUS,2000,350194581.8,415222633925.768,1.192272323,19153000,1230000000
AUS,2001,357668742.8,378376086723.194,1.348358342,19413000,1599000000
AUS,2002,362209093.8,394648911678.527,1.220563785,19651400,1997000000
AUS,2003,369725835.4,466488060570.763,1.233996663,19895400,2345000000
AUS,2004,383204944.7,612490396927.017,1.159352162,20127400,2573000000
AUS,2005,386515211.6,693407758231.845,1.319789554,20394800,4794000000
AUS,2006,392681873.2,746054207846.661,1.475227945,20697900,5716000000
AUS,2007,400415729.4,853099630996.31,0.624678435,20827600,6674000000
AUS,2008,405048537.2,1053995523724.26,2.00402174,21249200,7817000000
AUS,2009,408672631.7,927805183330.879,2.06104513,21691700,6800000000
AUS,2010,406752772.7,1146138465603.81,1.555489589,22031750,8256000000
AUS,2011,404246571.2,1396649906339.35,1.389527316,22340024,9718000000
AUS,2012,407146057.1,1546151783872.96,1.745820001,22733465,12573000000
AUS,2013,398163798.2,1576184467015.49,1.72115144,23128129,14939000000
AUS,2014,393464239.2,1467483705131.74,1.491566489,23475686,18622000000
AUS,2015,402995453.4,1351693984524.5,1.439216653,23815995,21044000000
AUT,1961,31824045.04,7311749633.36229,0.548472356,7086299,0
AUT,1962,33864982.18,7756110210.11966,0.612895848,7129864,0
AUT,1963,36949059.84,8374175257.73075,0.642362671,7175811,0
AUT,1964,38896435.74,9169983885.71185,0.666548205,7223801,0
AUT,1965,38140552.25,9994070615.85997,0.649729876,7270889,0
AUT,1966,39208597.87,10887682273.1014,0.701396116,7322066,0
AUT,1967,39915571.57,11579431668.9165,0.74742522,7376998,0
AUT,1968,42297141.85,12440625312.8685,0.519254262,7415403,0
AUT,1969,44638408.14,13582798556.2404,0.345331646,7441055,0
AUT,1970,50631701.8,15373005557.0257,0.349218946,7467086,180000000
AUT,1971,52069169.65,17858486066.7474,0.446245581,7500482,233000000
AUT,1972,56071341.13,22059612476.9332,0.581190352,7544201,211000000
AUT,1973,60015780.7,29515467706.796,0.554041399,7586115,202000000
AUT,1974,57294511.82,35189299911.6608,0.170205768,7599038,213000000
AUT,1975,54214066.49,40059206763.056,-0.265319411,7578903,218000000
AUT,1976,58204280.17,42959976221.5234,-0.176672285,7565525,254000000
AUT,1977,55994225.24,51545758887.6863,0.038390494,7568430,273000000
AUT,1978,57227135.14,62052259073.2493,-0.080961042,7562305,302000000
AUT,1979,61322009.64,73937296963.4586,-0.170463648,7549425,331000000
AUT,1980,52025653.9,82058912997.2346,0.000105968,7549433,324000000
AUT,1981,55833681.16,71034228443.062,0.255018231,7568710,500000000
AUT,1982,53566102.34,71275287569.5733,0.071717018,7574140,475000000
AUT,1983,51669101.98,72121016546.6524,-0.161600981,7561910,559000000
AUT,1984,54214958.36,67985344886.8716,-0.006294904,7561434,805000000
AUT,1985,54367246.63,69386774408.0872,0.046950968,7564985,934000000
AUT,1986,53729521.52,99036164939.1618,0.063548997,7569794,1278000000
AUT,1987,57374955.94,124168442533.74,0.063284204,7574586,902000000
AUT,1988,52938383.04,133339397080.129,0.14157085,7585317,1047000000
AUT,1989,53697486.52,133105805512.22,0.4505139,7619567,1104000000
AUT,1990,62292228.93,166463386179.354,0.762001611,7677850,1126000000
AUT,1991,65899677.65,173794177961.108,0.998418103,7754891,1206000000
AUT,1992,60431459.18,195078126721.763,1.100552287,7840709,1306000000
AUT,1993,60787739.13,190379720809.18,0.824627941,7905633,1343000000
AUT,1994,61190346.75,203535242741.838,0.384869547,7936118,1188000000
AUT,1995,64205950.22,241038283062.645,0.153106261,7948278,1837000000
AUT,1996,67673887.44,237250948791.266,0.135019834,7959017,1574000000
AUT,1997,67453011.31,212790348404.555,0.113316608,7968041,1714000000
AUT,1998,67054364.04,218259904401.956,0.109728368,7976789,1868000000
AUT,1999,65621004.96,217185787342.851,0.194563153,7992324,1649000000
AUT,2000,66261743.06,196799778883.361,0.240466652,8011566,1599000000
AUT,2001,70390857.43,197337879194.631,0.382799394,8042293,1777000000
AUT,2002,72146538.21,213377771503.858,0.491980464,8081957,1668000000
AUT,2003,77764249.22,261695778781.038,0.487133895,8121423,2098000000
AUT,2004,78052545.98,300904221504.842,0.620413127,8171966,3010000000
AUT,2005,79366679.88,315974418604.651,0.681267248,8227829,3936000000
AUT,2006,76688464.51,335998557270.104,0.494797775,8268641,5151000000
AUT,2007,74032117.13,388691445387.353,0.324146535,8295487,6236000000
AUT,2008,73806271.05,430294287388.311,0.313041438,8321496,6344000000
AUT,2009,67483059.72,400172297860.517,0.26195319,8343323,6281000000
AUT,2010,72383144.13,391892746544.69,0.2403943,8363404,6617000000
AUT,2011,70115670.43,431120310088.82,0.337080842,8391643,6627000000
AUT,2012,67661399.55,409425234155.263,0.455937472,8429991,7404000000
AUT,2013,68001230.43,430068712971.867,0.589387255,8479823,8322000000
AUT,2014,64253326.18,441996131736.508,0.781541633,8546356,8934000000
AUT,2015,66703987.93,381817565893.574,1.120992502,8642699,10187000000
AZE,1961,24828176.7,,3.405067384,4030322,
AZE,1962,26058100.18,,3.441167027,4171426,
AZE,1963,27945598.34,,3.386881254,4315127,
AZE,1964,29720143.06,,3.227890857,4456687,
AZE,1965,31527243.99,,3.004260729,4592609,
AZE,1966,33294285.07,,2.768314487,4721523,
AZE,1967,34814003.2,,2.558215807,4843868,
AZE,1968,35792041.02,,2.373893872,4960232,
AZE,1969,37275120.47,,2.226831045,5071927,
AZE,1970,39206192.88,,2.108867213,5180023,
AZE,1971,41613670.47,,1.997437725,5284531,
AZE,1972,43792020.07,,1.888227512,5385263,
AZE,1973,45651011.01,,1.800120284,5483082,
AZE,1974,47399431.95,,1.735510269,5579072,
AZE,1975,49834007.78,,1.689532205,5674133,
AZE,1976,51751491.6,,1.653261581,5768721,
AZE,1977,53510853.94,,1.623353963,5863132,
AZE,1978,55346690.86,,1.60383343,5957925,
AZE,1979,55803009.41,,1.593747792,6053640,
AZE,1980,57998230.03,,1.591151769,6150733,
AZE,1981,56900165.49,,1.590043602,6249314,
AZE,1982,57975888.98,,1.5912719,6349553,
AZE,1983,58804953.49,,1.601643784,6452069,
AZE,1984,59332520.56,,1.622093039,6557581,
AZE,1985,63989368.41,,1.646524939,6666447,
AZE,1986,64160540.86,,1.668709716,6778624,
AZE,1987,66861913.61,,1.680321142,6893489,
AZE,1988,68697236.04,,1.676420976,7010027,
AZE,1989,67254431.74,,1.653213863,7126881,
AZE,1990,63052952.43,8858006035.91566,0.44966151,7159000,0
AZE,1991,60800253.65,8792365810.5094,1.552352725,7271000,0
AZE,1992,56175802.12,4991350457.5425,1.515077094,7382000,0
AZE,1993,48408341.95,3970953395.51544,1.519152695,7495000,0
AZE,1994,41946559.46,3313939553.5418,1.351730097,7597000,0
AZE,1995,33311115.77,3052467522.36104,1.151694447,7685000,0
AZE,1996,31241610.46,3176703092.30412,1.009848043,7763000,0
AZE,1997,29803859.9,3962735257.21455,0.964673774,7838250,0
AZE,1998,31665041.51,4446370371.15023,0.949138147,7913000,0
AZE,1999,28570228.23,4581246713.32066,0.8775987,7982750,0
AZE,2000,29506320,5272617196.04517,0.821519964,8048600,0
AZE,2001,28792679.66,5707720390.8515,0.774765939,8111200,0
AZE,2002,29641849.5,6235856819.58445,0.746173583,8171950,0
