,Country Code,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
6653,DEU,SE.XPD.TOTL.GD.ZS,,,,,,,4.2793,4.343030000000001,4.40954,4.88048,4.91368,4.8078,4.93331,4.93497,4.92086,4.80518,4.80093,,,
6654,DJI,SE.XPD.TOTL.GD.ZS,9.66,7.80543,8.4476,8.88985,9.264669999999999,8.36589,8.278780000000001,8.40625,,,4.49022,,,,,5.3407,5.79128,5.59124,5.559419999999999,
6655,DMA,SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,3.38688,,,,
6656,DNK,SE.XPD.TOTL.GD.ZS,8.08434,8.21545,8.21303,8.12193,8.20763,8.08557,7.72991,7.6156,7.47605,8.44888,8.55955,8.484860000000001,7.23782,8.49443,7.63485,,,,,
6657,DOM,SE.XPD.TOTL.GD.ZS,1.8882900000000002,1.96783,1.9140099999999998,1.84465,,,,2.04679,,,,,,,,,,,,
6658,DZA,SE.XPD.TOTL.GD.ZS,,,,,,,,,4.33702,,,,,,,,,,,
6659,EAP,SE.XPD.TOTL.GD.ZS,4.26056,2.743325,2.99708,,2.74847,,,3.07842,2.9019,3.5251300000000003,3.16036,3.1894400000000003,3.9720949999999995,3.7415300000000005,,,,,,
6660,EAR,SE.XPD.TOTL.GD.ZS,3.91676,4.08878,3.4077300000000004,3.5742300000000005,3.4195300000000004,,4.00178,3.56353,4.12539,,4.027415,3.8194,3.7368050000000004,3.84467,4.038155000000001,,,,,
6661,EAS,SE.XPD.TOTL.GD.ZS,,,3.871725,,3.841825,,,3.45455,3.26063,3.86194,3.509235,3.41822,4.02316,3.7603199999999997,3.5815699999999997,,,,,
6662,ECA,SE.XPD.TOTL.GD.ZS,3.2566200000000003,3.338235,3.227305,3.41506,3.270125,3.5121300000000004,3.6348800000000003,3.6821099999999998,4.099475,4.19203,,3.93511,3.7897300000000005,,4.415375,3.78902,3.7847699999999995,3.84974,,
6663,ECS,SE.XPD.TOTL.GD.ZS,4.1713,4.668880000000001,4.446285,4.69526,4.76009,4.87384,4.82055,4.675669999999999,4.89395,5.074025,5.09167,4.96986,4.8118099999999995,5.0404800000000005,5.12325,4.8829400000000005,4.8019099999999995,,,
6664,ECU,SE.XPD.TOTL.GD.ZS,1.15093,,,,,,,,,4.34242,4.50743,4.72689,4.64307,5.00464,5.2609900000000005,4.9987,,,,
6665,EGY,SE.XPD.TOTL.GD.ZS,,,,4.94563,4.670719999999999,4.79443,4.00178,3.6846099999999997,3.7608300000000003,,,,,,,,,,,
6666,EMU,SE.XPD.TOTL.GD.ZS,4.58512,5.23648,5.25588,5.06729,4.977055,4.971975,4.82055,4.6881,5.10609,5.57353,5.48909,5.12129,4.9464,5.33461,5.28294,4.908180000000001,4.8019099999999995,,,
6667,ERI,SE.XPD.TOTL.GD.ZS,,4.04716,3.5239,,3.1489700000000003,,2.127,,,,,,,,,,,,,
6668,ESP,SE.XPD.TOTL.GD.ZS,4.1763699999999995,4.11988,4.13603,4.16717,4.14829,4.1300300000000005,4.167590000000001,4.23332,4.50094,4.86771,4.81912,4.8663300000000005,4.4318800000000005,4.32834,4.2799,4.272390000000001,4.20911,,,
6669,EST,SE.XPD.TOTL.GD.ZS,5.34021,5.23648,5.46868,5.294630000000001,4.91181,4.84486,,4.663959999999999,5.51751,5.95415,5.527,5.01738,4.71293,4.83838,5.39886,5.1390400000000005,5.17316,,,
6670,ETH,SE.XPD.TOTL.GD.ZS,3.98311,3.7002900000000003,3.63245,,,,5.49096,5.45113,5.4082,4.42207,4.49659,5.48576,5.5667800000000005,4.49855,4.6020199999999996,4.73792,,,,
6671,EUU,SE.XPD.TOTL.GD.ZS,4.85891,5.0804800000000006,5.17097,5.06729,4.977055,5.07076,4.864285,4.6881,5.02905,5.56214,5.29903,5.01738,4.87256,5.10899,5.12325,4.89556,4.80093,,,
6672,FCS,SE.XPD.TOTL.GD.ZS,,,,,,,,,,,3.168775,,,2.809365,,,,3.54273,,
6673,FIN,SE.XPD.TOTL.GD.ZS,5.716880000000001,5.84797,6.024780000000001,6.17477,6.1685,6.03606,5.9381,5.68609,5.846769999999999,6.485180000000001,6.54071,6.48201,7.192539999999999,7.15848,7.151560000000001,7.080080000000001,6.89735,,,
6674,FJI,SE.XPD.TOTL.GD.ZS,5.85725,5.61714,6.2438199999999995,,6.16493,5.12197,5.60714,5.8484300000000005,4.25357,4.498480000000001,,4.1730599999999995,,3.88289,,,,,,
6675,FRA,SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,
6676,FRO,SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,
6677,FSM,SE.XPD.TOTL.GD.ZS,6.7081800000000005,,,,,,,,,,,,,,,12.4595,,,,
6678,GAB,SE.XPD.TOTL.GD.ZS,3.82709,,,,,,,,,,3.07809,2.98746,3.0134,3.0297099999999997,2.66667,,,,,
6679,GBR,SE.XPD.TOTL.GD.ZS,4.06533,4.14309,4.68009,4.835719999999999,4.76009,4.9665099999999995,5.01231,4.945069999999999,4.91991,5.10687,5.74164,5.6462,,5.58823,5.66499,5.60939,5.4869699999999995,,,
6680,GEO,SE.XPD.TOTL.GD.ZS,2.18109,2.1375,2.2349900000000003,2.0656,2.9142,2.4843,3.00365,2.69687,2.91955,3.2224,,2.69623,1.98331,,,,3.7847699999999995,3.84974,,
6681,GHA,SE.XPD.TOTL.GD.ZS,,5.35444,,,7.53558,7.42208,5.25983,5.51987,5.75796,5.31744,5.5406,8.14097,7.91914,4.6071,4.49182,4.51089,4.48683,3.61798,3.98944,
6682,GIB,SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,
6683,GIN,SE.XPD.TOTL.GD.ZS,2.5934,2.0819099999999997,2.59387,2.37102,2.21,1.84906,,,1.58112,2.20725,2.55119,2.28742,1.83371,2.63421,2.4228099999999997,2.51714,2.5445,2.41622,2.57251,
6684,GMB,SE.XPD.TOTL.GD.ZS,1.46587,1.1581,1.44292,1.36338,1.0345,1.13919,1.20949,1.30849,3.5273800000000004,3.07235,4.1561,3.9251099999999997,4.10118,1.8297900000000002,2.17849,2.13528,2.05946,,2.43275,
6685,GNB,SE.XPD.TOTL.GD.ZS,,,,,,,,,,,1.8608200000000001,1.8578599999999998,2.00106,2.13249,,,,,,
6686,GNQ,SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,
6687,GRC,SE.XPD.TOTL.GD.ZS,3.2301900000000003,3.36458,3.4243099999999997,3.4293400000000003,3.66719,3.9639599999999997,,,,,,,,,,,,,,
6688,GRD,SE.XPD.TOTL.GD.ZS,,,,3.92674,,,,,,,,,,,,,,3.17043,,
6689,GRL,SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,
6690,GTM,SE.XPD.TOTL.GD.ZS,,,,,,,2.98401,3.03874,3.18454,,2.80306,2.92014,2.9578599999999997,2.84226,2.94139,2.95518,2.83281,2.7953799999999998,2.92707,
6691,GUM,SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,
6692,GUY,SE.XPD.TOTL.GD.ZS,8.48415,8.3973,8.36554,6.9559,5.51294,8.13973,5.08925,3.75262,,3.30274,3.63855,3.5920400000000003,3.18242,,5.84796,5.21482,6.061,6.2300699999999996,5.88842,
6693,HIC,SE.XPD.TOTL.GD.ZS,4.7814,4.964685,5.09085,5.053855,5.0423,4.9665099999999995,4.90802,4.71224,4.91991,5.10687,5.38641,5.045945,4.93331,5.005294999999999,5.12325,5.119805,5.11332,,,
6694,HKG,SE.XPD.TOTL.GD.ZS,,3.9037,4.0155400000000006,4.2853,4.55896,4.1346300000000005,3.84279,3.45455,3.26063,4.39213,3.5100300000000004,3.41822,3.50961,3.7603199999999997,3.57255,3.26212,3.29265,3.30986,3.32259,
6695,HND,SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,5.87493,7.09012,6.41297,,,6.0812,
6696,HPC,SE.XPD.TOTL.GD.ZS,2.88869,3.23235,2.978135,,3.10838,3.3409800000000005,,,3.5273800000000004,3.870345,3.83615,3.83967,4.05353,3.939055,4.050244999999999,4.26125,3.7479199999999997,4.0313300000000005,4.01379,
6697,HRV,SE.XPD.TOTL.GD.ZS,,,3.8122800000000003,3.8665300000000005,3.82557,,,3.9692199999999995,4.269340000000001,4.38394,4.23793,4.1471,,4.55695,,,,,,
6698,HTI,SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,3.0242,3.1572299999999998,2.44959,2.6898400000000002,2.78047,
6699,HUN,SE.XPD.TOTL.GD.ZS,4.85891,4.92448,5.17097,5.7896,5.33039,5.32835,5.30903,5.14728,4.977930000000001,4.96436,4.76895,4.60079,4.17353,4.20357,4.63313,4.5721,4.710780000000001,,,
6700,IBD,SE.XPD.TOTL.GD.ZS,3.8405400000000003,3.70868,3.64669,3.79607,3.5632650000000003,3.86001,3.8967,3.68336,4.10175,4.38394,4.16209,4.096145,3.828615,4.12402,,,,,,
6701,IBT,SE.XPD.TOTL.GD.ZS,3.4301699999999995,3.5034199999999998,3.4077300000000004,3.458905,3.46711,3.54625,3.66906,3.6273199999999997,3.8051699999999995,4.2582,3.9728550000000005,3.89854,3.8675,4.07685,4.194380000000001,4.355175,4.03792,4.072325,,
6702,IDA,SE.XPD.TOTL.GD.ZS,2.91135,3.341525,3.05538,,3.1293,3.5171550000000003,,,3.539815,3.87281,3.73334,3.75423,4.01803,3.4645550000000003,4.050244999999999,4.35392,4.08115,4.085780000000001,4.08329,
6703,IDB,SE.XPD.TOTL.GD.ZS,4.48639,,,,3.669685,2.8871700000000002,,,,,3.81938,3.6879,5.195209999999999,4.94077,4.71485,4.35392,5.3262,4.925315,4.12844,
6704,IDN,SE.XPD.TOTL.GD.ZS,,2.4600299999999997,2.64569,3.218,2.74847,2.87282,,3.04425,2.9019,3.5251300000000003,2.81228,3.1894400000000003,3.4074800000000005,3.3590400000000002,3.28801,3.5836,,,,
6705,IDX,SE.XPD.TOTL.GD.ZS,2.90002,3.25033,2.95134,,3.1293,3.52218,3.4350099999999997,,3.615785,3.916785,3.73334,3.75423,3.8896,3.4544599999999996,3.9930199999999996,4.26125,3.8713050000000004,4.0313300000000005,4.03814,
6706,IMN,SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,
6707,IND,SE.XPD.TOTL.GD.ZS,4.32479,,,3.61341,3.3525400000000003,3.18875,3.14285,,,3.27825,3.3776900000000003,3.79618,3.8675,3.84467,,,,,,
6708,INX,SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,
6709,IRL,SE.XPD.TOTL.GD.ZS,4.13664,4.09187,4.10604,4.20554,4.4863,4.5221599999999995,4.54551,4.71224,5.44415,6.13509,6.0380400000000005,5.85826,5.7657300000000005,5.33461,4.881390000000001,3.75829,3.71973,,,
6710,IRN,SE.XPD.TOTL.GD.ZS,4.03064,4.071680000000001,4.48488,4.36322,4.29663,4.05651,4.28999,4.59681,3.91376,3.84245,3.7091800000000004,3.4849699999999997,3.16859,3.06795,2.80135,2.79739,3.36576,3.7904,3.9553599999999998,
6711,IRQ,SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,
6712,ISL,SE.XPD.TOTL.GD.ZS,6.44717,6.73002,7.31757,7.25478,7.156289999999999,7.356089999999999,7.299239999999999,6.98872,7.102580000000001,7.18425,6.97848,6.818230000000001,7.596360000000001,7.491219999999999,7.688560000000001,7.532369999999999,7.45988,,,
6713,ISR,SE.XPD.TOTL.GD.ZS,6.1226199999999995,6.38105,6.4707300000000005,6.3574,5.95035,5.76452,5.76244,5.50882,5.53914,5.49498,5.54157,5.5616,5.69417,5.87925,5.78425,5.85445,5.8493,,,
6714,ITA,SE.XPD.TOTL.GD.ZS,4.2988599999999995,4.668880000000001,4.4471099999999995,4.5548,4.39717,4.24942,4.53777,4.118519999999999,4.40287,4.53631,4.35239,4.14407,4.0839099999999995,4.16472,4.07525,4.08169,3.8292599999999997,,,
6715,JAM,SE.XPD.TOTL.GD.ZS,4.98347,5.38103,5.37523,4.25685,3.91255,4.61642,,5.49022,6.191319999999999,6.19848,6.3706,6.26664,6.11246,6.25108,6.01654,5.45576,5.31548,5.26013,5.40731,
6716,JOR,SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,3.84229,3.5429800000000005,3.58851,
6717,JPN,SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,3.6653800000000003,3.59059,,3.18618,,,
6718,KAZ,SE.XPD.TOTL.GD.ZS,3.2566200000000003,,3.0297,,2.2559099999999996,2.26353,2.62678,2.8313900000000003,2.58946,3.06072,,,,,,2.78858,2.9781,2.8169999999999997,2.75095,
6719,KEN,SE.XPD.TOTL.GD.ZS,5.186730000000001,5.20621,6.172000000000001,6.494269999999999,6.796930000000001,7.33565,7.04984,,,,5.50822,5.3352900000000005,5.50904,5.41138,5.28021,5.27134,5.36267,5.366680000000001,5.32024,
6720,KGZ,SE.XPD.TOTL.GD.ZS,3.5083699999999998,3.85419,4.44546,4.47541,4.62244,4.87384,5.54986,6.4670000000000005,5.91319,6.23268,5.81883,6.79062,7.3842300000000005,6.7802,5.5316,5.98551,6.58615,6.02619,,
6721,KHM,SE.XPD.TOTL.GD.ZS,1.65599,1.72222,1.71121,,1.7198200000000001,,,1.5993,,1.6656799999999998,1.53379,1.5106899999999999,1.5609,2.0505400000000003,1.9093900000000001,,,,2.16286,
6722,KIR,SE.XPD.TOTL.GD.ZS,11.18587,11.98812,,,,,,,,,,,,,,,,,,
6723,KNA,SE.XPD.TOTL.GD.ZS,4.61109,4.2653099999999995,3.79239,3.66258,3.80364,3.6289999999999996,3.98012,3.99306,,,,,,,,2.6063099999999997,,,,
6724,KOR,SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,4.59437,,,
6725,KWT,SE.XPD.TOTL.GD.ZS,,6.586,6.5505,,5.53515,4.73825,3.76001,,,,,,,,,,,,,
6726,LAC,SE.XPD.TOTL.GD.ZS,3.9489300000000003,4.04286,3.8838550000000005,3.53505,3.9744800000000002,,4.027675,4.09244,4.8322400000000005,5.46355,4.84159,4.72689,4.64307,5.00464,5.260619999999999,4.9987,4.08115,4.33953,,
6727,LAO,SE.XPD.TOTL.GD.ZS,1.50369,1.9902799999999998,2.8252200000000003,,2.4130000000000003,2.4140900000000003,2.95879,3.07842,2.27855,1.65485,1.7097900000000001,1.70802,1.8214700000000001,3.23381,2.93781,,,,,
6728,LBN,SE.XPD.TOTL.GD.ZS,,2.84148,2.55271,,2.6427400000000003,2.6471,2.7764900000000003,2.57878,2.00731,1.76184,1.6143299999999998,1.6463900000000002,2.13863,2.43467,,,,,,
6729,LBR,SE.XPD.TOTL.GD.ZS,,,,,,,,,1.70166,,,,1.77712,1.7346599999999999,2.2791,,,2.7612799999999997,2.58412,
6730,LBY,SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,
6731,LCA,SE.XPD.TOTL.GD.ZS,,6.38119,,3.951,3.8410300000000004,4.73808,5.250369999999999,,4.6820900000000005,3.42769,3.8172599999999997,3.8127699999999995,3.57376,4.30887,4.36196,4.40116,5.73883,,3.67959,
6732,LCN,SE.XPD.TOTL.GD.ZS,3.7758300000000005,3.8446800000000003,3.8838550000000005,3.53505,3.7456050000000003,,3.7981,3.8598800000000004,4.63909,5.3257449999999995,4.67451,4.413945,,5.00464,5.260619999999999,4.937005,4.4772099999999995,,,
6733,LDC,SE.XPD.TOTL.GD.ZS,2.6467099999999997,3.06813,2.9237849999999996,,3.1071299999999997,3.26221,,,3.4738300000000004,3.12493,3.509625,3.04491,2.87204,3.0856,3.3848800000000003,3.8015199999999996,3.53979,3.9090849999999997,4.03814,
6734,LIC,SE.XPD.TOTL.GD.ZS,2.941455,3.341525,,,3.17194,,,,3.60335,3.916785,3.6317199999999996,3.798425,3.8896,3.3686300000000005,3.64819,3.75146,3.3684800000000004,3.9090849999999997,3.86729,
6735,LIE,SE.XPD.TOTL.GD.ZS,,,,2.46014,2.4333299999999998,,2.05381,1.9211900000000002,2.0483700000000002,,,2.5560400000000003,,,,,,,,
6736,LKA,SE.XPD.TOTL.GD.ZS,,,,,,,,,,2.0559,1.71774,1.8086099999999998,1.49617,1.62107,1.93288,2.22875,3.4492,2.78044,2.1118900000000003,
6737,LMC,SE.XPD.TOTL.GD.ZS,3.13463,,3.22558,3.61341,3.1987099999999997,3.62324,3.76968,,3.98679,4.53598,4.518845,4.018045,4.693635,4.66805,4.5774300000000006,,5.00978,4.582105,,
6738,LMY,SE.XPD.TOTL.GD.ZS,3.4301699999999995,3.58605,3.2714950000000003,3.3827599999999998,3.40012,3.63079,3.69751,3.6273199999999997,3.859465,4.253895,3.93896,3.8426199999999997,3.8675,3.84467,4.050244999999999,4.35392,3.97839,4.05887,,
6739,LSO,SE.XPD.TOTL.GD.ZS,10.09155,9.36505,10.10045,13.219570000000001,11.109010000000001,12.07966,11.27128,,12.0835,,,,,,,,,7.42175,6.51166,
6740,LTE,SE.XPD.TOTL.GD.ZS,3.85399,3.8980900000000003,4.093625,4.211375,4.07935,3.93859,3.8967,4.29119,4.334775,4.79552,4.90402,4.609030000000001,4.62482,4.910925,4.895284999999999,4.72394,4.55826,,,
6741,LTU,SE.XPD.TOTL.GD.ZS,,5.840380000000001,5.79253,5.10851,5.16916,4.87319,4.82055,4.59055,4.8345400000000005,5.5774099999999995,5.29903,5.12027,4.766830000000001,4.61284,4.488180000000001,4.217230000000001,4.00847,,,
6742,LUX,SE.XPD.TOTL.GD.ZS,,3.5558,,,,,,,,,,,4.090409999999999,,4.00789,3.95519,,,,
6743,LVA,SE.XPD.TOTL.GD.ZS,5.28829,5.45489,5.60876,5.06729,4.85505,,4.71155,4.656219999999999,5.40538,5.57353,5.08098,4.937,6.59439,6.98544,5.28294,5.33721,4.71957,,,
6744,MAC,SE.XPD.TOTL.GD.ZS,3.34087,2.73402,2.862,2.7976400000000003,2.2456400000000003,2.29065,2.2063900000000003,2.05452,2.20792,2.5464700000000002,2.6295,2.68519,3.33736,2.04986,2.03206,2.9817,3.08232,2.70008,,
6745,MAF,SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,
6746,MAR,SE.XPD.TOTL.GD.ZS,,,,,,,,,5.34215,5.26064,,,,,,,,,,
6747,MCO,SE.XPD.TOTL.GD.ZS,1.25536,,,,1.24386,,,,,1.35459,1.31735,1.58989,1.78004,1.3344,1.02195,,1.3710200000000001,1.4612100000000001,,
6748,MDA,SE.XPD.TOTL.GD.ZS,4.48639,4.84685,5.49791,5.4249,6.771089999999999,7.162730000000001,7.4989300000000005,8.29343,8.23733,9.50976,7.5923,7.13638,6.983389999999999,,6.26602,,5.60845,5.6184400000000005,5.511080000000001,
6749,MDG,SE.XPD.TOTL.GD.ZS,2.91135,3.25033,2.71621,3.0394900000000002,3.2643,3.8481699999999996,3.2825300000000004,3.36988,2.9104099999999997,3.17751,,2.78112,2.73217,2.0823099999999997,2.7938400000000003,2.5682099999999997,3.1971700000000003,,3.23481,
6750,MDV,SE.XPD.TOTL.GD.ZS,,,5.79186,5.32407,4.6616,5.01684,4.64524,4.41788,4.47029,5.77493,4.11747,3.5066,3.7603800000000005,3.8001199999999997,3.4704599999999997,4.36655,4.06728,,,
6751,MEA,SE.XPD.TOTL.GD.ZS,,6.20183,,,5.37148,,4.28999,,4.4661349999999995,,,,,,,,,,,
6752,MEX,SE.XPD.TOTL.GD.ZS,3.99244,4.24104,4.45496,5.07258,4.72671,4.84569,4.69992,4.69051,4.820069999999999,5.18794,5.1592199999999995,5.10565,5.1031,4.69605,5.260619999999999,5.23524,4.90983,,,
6753,MHL,SE.XPD.TOTL.GD.ZS,,,8.66987,12.239989999999999,,,,,,,,,,,,,,,,
6754,MIC,SE.XPD.TOTL.GD.ZS,3.70367,3.68868,3.41238,3.702075,3.4865199999999996,3.9858599999999997,3.92714,3.6821099999999998,4.041995,4.3907,4.40602,3.89854,3.8675,4.12402,4.5774300000000006,,4.21298,4.33953,,
6755,MKD,SE.XPD.TOTL.GD.ZS,,,3.30015,,,,,,,,,,,,,,,,,
6756,MLI,SE.XPD.TOTL.GD.ZS,2.9715599999999998,2.65845,2.89623,3.8056,3.8592199999999997,3.52218,,,3.4202800000000004,3.87281,3.34389,3.75423,3.47949,3.2828,3.64819,3.8015199999999996,3.0960400000000003,3.78684,,
6757,MLT,SE.XPD.TOTL.GD.ZS,,,3.94924,,4.46076,,,5.98135,5.57061,5.17037,6.45489,7.79727,6.517869999999999,7.8751,7.20856,5.20455,,,,
6758,MMR,SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,0.7874399999999999,,,,,,2.16463,1.9726,
6759,MNA,SE.XPD.TOTL.GD.ZS,,,,,,,,,4.4661349999999995,,,,,,,,,,,
6760,MNE,SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,
6761,MNG,SE.XPD.TOTL.GD.ZS,5.55037,,7.210780000000001,,4.32573,,,4.69013,,5.14485,4.6451,4.609030000000001,5.195209999999999,4.94077,4.71485,4.17699,5.18061,4.085780000000001,,
6762,MNP,SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,
6763,MOZ,SE.XPD.TOTL.GD.ZS,,,,,3.7159199999999997,4.43013,4.27427,,,,,,6.0755099999999995,6.480090000000001,,,6.42486,5.75237,5.59847,
6764,MRT,SE.XPD.TOTL.GD.ZS,,2.8395,3.05538,3.1034900000000003,2.51687,,2.52458,,3.55225,,3.60428,3.05215,2.7758,2.93739,,,2.6310700000000002,,,
6765,MUS,SE.XPD.TOTL.GD.ZS,3.76911,3.1148599999999997,3.0609,4.415830000000001,4.31307,4.0782,3.69751,3.1854,3.06307,3.04731,3.5514699999999997,3.33207,3.4182,3.61579,4.91695,4.88667,5.0136,5.02313,4.83459,
6766,MWI,SE.XPD.TOTL.GD.ZS,5.24797,4.50898,,3.2156599999999997,,,,,,,3.5398,4.15262,,5.41617,4.839840000000001,5.6086599999999995,4.74857,4.0313300000000005,4.714840000000001,
6767,MYS,SE.XPD.TOTL.GD.ZS,5.97161,7.48447,7.65795,7.50288,5.9238800000000005,,4.48577,4.37254,3.95853,5.9741800000000005,4.96645,5.76294,5.7390300000000005,5.4812,5.21264,4.97274,4.8240099999999995,4.74071,4.53477,
6768,NAC,SE.XPD.TOTL.GD.ZS,5.442,4.9695599999999995,5.010730000000001,,,4.78215,,4.78036,4.63826,4.85264,5.36993,5.27444,,4.93105,4.96174,,,,,
6769,NAM,SE.XPD.TOTL.GD.ZS,6.991389999999999,7.047439999999999,6.8992,6.2748800000000005,,,6.15646,,6.48398,,8.34961,,,,3.10315,,,,,
6770,NCL,SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,
6771,NER,SE.XPD.TOTL.GD.ZS,3.18947,2.86725,3.06366,2.40162,,,3.33406,4.020969999999999,3.6793199999999997,4.54626,3.73334,4.20717,4.32764,4.91844,6.727710000000001,6.01732,4.08372,3.54273,4.9198,
6772,NGA,SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,
6773,NIC,SE.XPD.TOTL.GD.ZS,3.0016,,2.3910099999999996,2.4220099999999998,,,,,,,4.48423,,,,4.08329,4.07843,4.08115,4.33953,,
6774,NLD,SE.XPD.TOTL.GD.ZS,4.58512,4.69965,4.8059,5.04042,5.06297,5.1094,5.04402,4.886830000000001,5.02905,5.43156,5.48909,5.46304,5.41022,5.52656,5.4589,5.34816,5.4796,,,
6775,NOR,SE.XPD.TOTL.GD.ZS,6.46468,6.82941,7.441319999999999,7.4198,7.3025199999999995,6.86868,6.38566,6.532030000000001,6.28108,7.095439999999999,6.740460000000001,6.447430000000001,7.36425,7.474760000000001,7.680739999999999,7.55247,7.9761,,,
6776,NPL,SE.XPD.TOTL.GD.ZS,2.97515,3.7083800000000005,3.1528400000000003,3.11435,3.17194,3.36464,3.6053599999999997,3.51721,3.8051699999999995,4.66376,3.6317199999999996,3.8426199999999997,3.76117,3.47465,3.9930199999999996,3.70359,4.44099,5.51837,5.16365,
6777,NRU,SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,
6778,NZL,SE.XPD.TOTL.GD.ZS,,6.56049,6.40699,6.437530000000001,6.51203,6.27896,5.95276,5.91594,5.50635,6.28114,7.00241,6.93655,7.15268,6.70205,6.3465,6.34016,6.442769999999999,,,
6779,OED,SE.XPD.TOTL.GD.ZS,4.85891,5.10302,5.25588,5.19339,5.0526349999999995,5.07076,4.9348,4.78036,5.00349,5.46327,5.44599,5.12078,5.068235,5.2297400000000005,5.16477,5.18714,5.11332,,,
6780,OMN,SE.XPD.TOTL.GD.ZS,3.20024,4.02031,4.325069999999999,3.8969699999999996,4.02838,3.5172199999999996,3.85934,,,4.18775,,,,4.97011,,,,,,
6781,OSS,SE.XPD.TOTL.GD.ZS,5.34021,5.03736,4.954775,5.5557,5.1567099999999995,6.28667,6.243365,,4.87253,4.68365,4.34788,3.9251099999999997,3.2158,3.0297099999999997,3.35425,,,,,
6782,PAK,SE.XPD.TOTL.GD.ZS,1.83782,,,,1.9484099999999998,2.2543599999999997,2.6263799999999997,2.6352700000000002,2.7462299999999997,2.59078,2.28687,2.22175,2.1362799999999997,2.49344,2.4659299999999997,2.65002,3.00292,2.89952,,
6783,PAN,SE.XPD.TOTL.GD.ZS,4.75969,4.10588,4.1916400000000005,4.1687,3.5786599999999997,,,,3.5022900000000003,,,3.15901,,,,,,,,
6784,PER,SE.XPD.TOTL.GD.ZS,3.22803,3.0371200000000003,2.82057,2.9378,2.95787,2.8390299999999997,2.6528099999999997,2.6294,2.86775,3.13994,2.8673,2.6635,2.92276,3.2972900000000003,3.69242,3.9703,3.81294,3.93676,3.71993,
6785,PHL,SE.XPD.TOTL.GD.ZS,3.26766,3.02662,2.99708,3.0447,2.56797,2.4262900000000003,2.53381,2.59534,2.69298,2.65295,,,,,,,,,,
6786,PLW,SE.XPD.TOTL.GD.ZS,8.10317,7.780480000000001,7.57931,,,,,,,,,,,,,,,,,
6787,PNG,SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,2.0059400000000003,1.9264,
6788,POL,SE.XPD.TOTL.GD.ZS,4.9936,5.32976,5.397959999999999,5.33218,5.35574,5.42609,5.20573,4.86834,5.04044,4.9891,5.06843,4.820119999999999,4.8118099999999995,4.94011,4.90918,4.81231,4.63931,,,
6789,PRE,SE.XPD.TOTL.GD.ZS,2.646095,2.9039099999999998,3.00493,,3.10838,3.15978,,,3.2853,,3.5398,3.2570799999999998,3.175765,2.93739,3.64819,4.35392,3.8713050000000004,4.24469,4.2483,
6790,PRI,SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,6.48108,6.07266,,,,,
6791,PRK,SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,
6792,PRT,SE.XPD.TOTL.GD.ZS,5.16177,5.3350599999999995,5.25588,5.27827,5.0423,5.07076,4.90802,4.92191,4.70213,5.56214,5.40289,5.12129,4.9464,5.27787,5.12325,4.8829400000000005,,,,
6793,PRY,SE.XPD.TOTL.GD.ZS,4.23021,3.83357,3.4077300000000004,3.3827599999999998,2.8699,,,2.7395099999999997,,,2.77294,3.69728,3.6675400000000002,,,,3.43834,,,
6794,PSE,SE.XPD.TOTL.GD.ZS,,,,,,,,,,,6.72547,5.7027,5.132680000000001,5.3025,,5.14136,5.71773,5.25234,,
6795,PSS,SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,
